"Local Authority","School Type","Year Group","Year","Walk","Cycle","Scooter / Skate","Park & Stride","Driven","Bus","Taxi","Other"
"South Lanarkshire","Independent","P5-P7",2008,0,0,0,4.978,102.049,23.056,NA,NA
"South Lanarkshire","Independent","P5-P7",2009,NA,0,0,7.912,131.008,41.032,NA,NA
"South Lanarkshire","Independent","P5-P7",2010,NA,0,0,19.95,68.985,15.015,0,NA
"South Lanarkshire","Independent","P5-P7",2011,0,0,0,17,100,42,NA,NA
"South Lanarkshire","Independent","P5-P7",2012,NA,0,0,6,108,21,0,NA
"South Lanarkshire","Independent","P5-P7",2013,NA,0,0,5,83,19,0,NA
"South Lanarkshire","Independent","P5-P7",2014,NA,0,0,13,101,17,NA,0
"South Lanarkshire","Independent","S1-S3",2008,NA,0,0,9.955,110.048,57.92,0,0
"South Lanarkshire","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"South Lanarkshire","Independent","S1-S3",2010,NA,0,0,12.025,103.97,59.015,NA,NA
"South Lanarkshire","Independent","S1-S3",2011,0,0,0,0,24,30,NA,NA
"South Lanarkshire","Independent","S1-S3",2012,0,0,0,15,105,65,0,10
"South Lanarkshire","Independent","S1-S3",2013,5,0,0,17,95,47,0,8
"South Lanarkshire","Independent","S1-S3",2014,NA,0,0,11,97,54,NA,6
"South Lanarkshire","Independent","S4-S6",2008,NA,0,NA,5.978,66.978,41.968,NA,NA
"South Lanarkshire","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"South Lanarkshire","Independent","S4-S6",2010,4.928,0,0,14.014,74.074,56.98,NA,NA
"South Lanarkshire","Independent","S4-S6",2011,NA,0,0,0,26,16,0,NA
"South Lanarkshire","Independent","S4-S6",2012,NA,0,0,23,54,46,NA,6
"South Lanarkshire","Independent","S4-S6",2013,NA,0,0,14,58,43,NA,6
"South Lanarkshire","Independent","S4-S6",2014,6,0,NA,24,75,49,NA,11
"Stirling","Primary","P1-P4",2008,1238.162,138.164,58.454,209.903,765.216,178.019,50.483,21.256
"Stirling","Primary","P1-P4",2009,903.693,74.84,44.904,129.099,613.688,78.582,NA,NA
"Stirling","Primary","P1-P4",2010,715.387,84.506,36.425,167.555,407.96,33.511,NA,NA
"Stirling","Primary","P1-P4",2011,1124,154,68,214,636,81,NA,NA
"Stirling","Primary","P1-P4",2012,832,113,36,195,464,63,24,5
"Stirling","Primary","P1-P4",2013,951,194,129,229,616,67,55,0
"Stirling","Primary","P1-P4",2014,1365,188,164,287,713,70,29,5
"Stirling","Primary","P5-P7",2008,1032.2,125.055,23.82,180.635,448.61,111.16,55.58,7.94
"Stirling","Primary","P5-P7",2009,706.394,53.833,NA,127.361,333.502,70.902,14.443,NA
"Stirling","Primary","P5-P7",2010,591.18,56.112,11.022,140.28,170.34,26.052,8.016,0
"Stirling","Primary","P5-P7",2011,755,140,NA,125,284,29,10,NA
"Stirling","Primary","P5-P7",2012,593,93,NA,141,245,35,18,NA
"Stirling","Primary","P5-P7",2013,845,152,87,159,319,53,23,0
"Stirling","Primary","P5-P7",2014,1130,188,107,235,423,88,24,0
"Stirling","Secondary ","S1-S3",2008,357.33,10.32,NA,54.18,113.52,737.88,16.77,NA
"Stirling","Secondary ","S1-S3",2009,420.42,36.75,NA,48.51,176.4,754.11,32.34,NA
"Stirling","Secondary ","S1-S3",2010,490.96,46.24,NA,84.32,170,520.88,32.64,NA
"Stirling","Secondary ","S1-S3",2011,388,47,0,40,126,130,13,0
"Stirling","Secondary ","S1-S3",2012,352,16,NA,31,47,114,5,NA
"Stirling","Secondary ","S1-S3",2013,426,17,0,36,77,517,13,0
"Stirling","Secondary ","S1-S3",2014,702,34,NA,47,205,755,30,NA
"Stirling","Secondary ","S4-S6",2008,206.718,NA,NA,18.864,68.382,467.67,13.362,NA
"Stirling","Secondary ","S4-S6",2009,325.68,20.976,NA,33.12,151.248,554.208,15.456,NA
"Stirling","Secondary ","S4-S6",2010,335.34,17.01,NA,42.93,126.36,260.01,13.77,NA
"Stirling","Secondary ","S4-S6",2011,312,11,5,22,113,114,9,7
"Stirling","Secondary ","S4-S6",2012,243,NA,NA,16,50,78,NA,NA
"Stirling","Secondary ","S4-S6",2013,326,5,NA,25,93,433,7,NA
"Stirling","Secondary ","S4-S6",2014,548,16,NA,48,266,654,23,NA
"Stirling","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Stirling","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Primary","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Primary","P1-P4",2009,1268.874,18.858,NA,183.192,1047.966,121.23,37.716,NA
"West Dunbartonshire","Primary","P1-P4",2010,1103.064,35.055,NA,203.319,843.657,95.817,28.044,NA
"West Dunbartonshire","Primary","P1-P4",2011,1029,33,16,168,790,94,19,0
"West Dunbartonshire","Primary","P1-P4",2012,955,26,NA,143,895,103,27,NA
"West Dunbartonshire","Primary","P1-P4",2013,809,34,29,114,573,64,14,0
"West Dunbartonshire","Primary","P1-P4",2014,1207,63,NA,256,975,92,61,NA
"West Dunbartonshire","Primary","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Primary","P5-P7",2009,1087.674,15.792,NA,193.452,554.694,100.674,17.766,NA
"West Dunbartonshire","Primary","P5-P7",2010,961.382,13.808,NA,246.818,428.048,60.41,12.082,NA
"West Dunbartonshire","Primary","P5-P7",2011,760,28,NA,115,352,63,NA,9
"West Dunbartonshire","Primary","P5-P7",2012,757,35,NA,104,431,73,9,NA
"West Dunbartonshire","Primary","P5-P7",2013,610,24,16,139,273,47,NA,NA
"West Dunbartonshire","Primary","P5-P7",2014,873,48,33,169,491,83,NA,NA
"West Dunbartonshire","Secondary ","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S1-S3",2012,142,NA,0,33,89,129,NA,20
"West Dunbartonshire","Secondary ","S1-S3",2013,272,NA,NA,30,68,484,NA,48
"West Dunbartonshire","Secondary ","S1-S3",2014,375,8,NA,107,156,583,NA,48
"West Dunbartonshire","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Secondary ","S4-S6",2012,147,5,NA,23,83,121,NA,29
"West Dunbartonshire","Secondary ","S4-S6",2013,222,NA,NA,11,87,321,5,70
"West Dunbartonshire","Secondary ","S4-S6",2014,294,NA,0,45,160,382,NA,40
"West Dunbartonshire","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Dunbartonshire","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Primary","P1-P4",2008,2669.782,197.574,106.386,466.072,1281.698,268.498,65.858,10.132
"West Lothian","Primary","P1-P4",2009,3247.188,295.771,169.911,591.542,1629.887,245.427,88.102,31.465
"West Lothian","Primary","P1-P4",2010,2638.944,235.62,120.428,602.14,1413.72,141.372,68.068,10.472
"West Lothian","Primary","P1-P4",2011,3633,318,139,669,1949,324,NA,NA
"West Lothian","Primary","P1-P4",2012,1182,128,89,280,895,156,25,10
"West Lothian","Primary","P1-P4",2013,586,66,73,142,466,125,20,0
"West Lothian","Primary","P1-P4",2014,2624,348,320,548,1719,186,NA,NA
"West Lothian","Primary","P5-P7",2008,2204.331,157.727,NA,457.793,688.613,265.443,50.011,NA
"West Lothian","Primary","P5-P7",2009,2746.22,157.57,NA,513.228,801.356,207.092,36.016,NA
"West Lothian","Primary","P5-P7",2010,2053.884,202.594,31.437,422.653,632.233,115.269,34.93,NA
"West Lothian","Primary","P5-P7",2011,2725,257,53,482,960,236,74,6
"West Lothian","Primary","P5-P7",2012,983,136,68,232,389,164,23,0
"West Lothian","Primary","P5-P7",2013,417,51,44,121,203,79,12,0
"West Lothian","Primary","P5-P7",2014,1897,212,130,457,960,159,36,0
"West Lothian","Secondary ","S1-S3",2008,553.42,11.564,NA,69.384,168.504,834.26,16.52,NA
"West Lothian","Secondary ","S1-S3",2009,1189.888,32.536,NA,81.34,244.02,757.624,9.296,NA
"West Lothian","Secondary ","S1-S3",2010,653.6,25.8,5.16,89.44,129,794.64,22.36,NA
"West Lothian","Secondary ","S1-S3",2011,1649,47,NA,152,341,1424,29,NA
"West Lothian","Secondary ","S1-S3",2012,668,6,5,52,154,685,19,12
"West Lothian","Secondary ","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Secondary ","S4-S6",2014,1822,17,NA,84,377,800,40,NA
"West Lothian","Secondary ","S4-S6",2009,631.314,10.206,NA,39.366,214.326,526.338,NA,21.87
"West Lothian","Secondary ","S4-S6",2010,371.695,12.233,NA,47.05,111.979,385.81,9.41,NA
"West Lothian","Secondary ","S4-S6",2011,991,16,NA,52,369,978,15,NA
"West Lothian","Secondary ","S4-S6",2012,593,NA,NA,26,150,370,10,NA
"West Lothian","Secondary ","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Secondary ","S4-S6",2014,744,11,NA,45,270,506,21,NA
"West Lothian","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P1-P4",2013,NA,0,0,0,NA,14,14,0
"West Lothian","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"West Lothian","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Primary","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Primary","P1-P4",2009,21.944,13.082,NA,NA,77.015,91.996,NA,NA
"Western Isles","Primary","P1-P4",2010,19.992,19.04,0,NA,94.01,100.912,0,NA
"Western Isles","Primary","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Primary","P1-P4",2012,97,15,NA,NA,205,110,NA,NA
"Western Isles","Primary","P1-P4",2013,121,16,NA,6,243,258,9,NA
"Western Isles","Primary","P1-P4",2014,65,30,NA,NA,251,238,7,0
"Western Isles","Primary","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Primary","P5-P7",2009,16.992,18.054,0,NA,27.022,50.976,NA,0
"Western Isles","Primary","P5-P7",2010,17.03,26,0,0,36.01,50.96,0,0
"Western Isles","Primary","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Primary","P5-P7",2012,82,31,NA,18,88,68,NA,0
"Western Isles","Primary","P5-P7",2013,58,34,0,13,135,164,NA,NA
"Western Isles","Primary","P5-P7",2014,56,48,0,NA,152,234,NA,0
"Western Isles","Secondary ","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Secondary ","S1-S3",2009,NA,NA,0,0,4.977,54.999,0,0
"Western Isles","Secondary ","S1-S3",2010,0,NA,0,0,0,9.996,0,NA
"Western Isles","Secondary ","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Secondary ","S1-S3",2012,0,0,0,0,6,138,NA,NA
"Western Isles","Secondary ","S1-S3",2013,8,0,0,0,21,159,0,0
"Western Isles","Secondary ","S1-S3",2014,NA,0,0,0,5,50,0,NA
"Western Isles","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Secondary ","S4-S6",2009,NA,0,0,NA,NA,38.01,0,0
"Western Isles","Secondary ","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Secondary ","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","Secondary ","S4-S6",2012,25,NA,0,0,17,184,0,NA
"Western Isles","Secondary ","S4-S6",2013,NA,17,0,0,NA,140,0,NA
"Western Isles","Secondary ","S4-S6",2014,NA,0,0,0,NA,41,0,0
"Western Isles","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Western Isles","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
